Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
28800.0,2010.0,34105.0,1796.0,4082.0,1777.0,1297.0,2.0,70.0,Petrol,Automatic,First,Individual,RWD,2
38400.0,2014.0,60513.0,2997.0,4804.0,2141.0,1796.0,5.0,70.0,Diesel,Automatic,First,Corporate,AWD,2
9540.0,2018.0,45326.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
8388.0,2020.0,30777.0,1197.0,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Automatic,First,Individual,FWD,0
17700.0,2022.0,9500.0,1497.0,4315.0,1800.0,1637.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2014.0,75000.0,1396.0,3940.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
26352.0,2019.0,42794.0,2755.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Automatic,First,Individual,RWD,1
18000.0,2019.0,75000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
26400.0,2018.0,57000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
9876.0,2018.0,90000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
25200.0,2018.0,75592.0,2999.0,4825.0,1860.0,1840.0,7.0,65.0,Diesel,Automatic,First,Individual,RWD,2
9300.0,2018.0,39000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,0
3780.0,2012.0,75000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4380.0,2014.0,75693.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
10920.0,2019.0,34000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
3420.0,2013.0,25200.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
5100.0,2017.0,41624.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
8100.0,2018.0,64000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
17700.0,2019.0,9576.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,0
20400.0,2014.0,78000.0,1968.0,4629.0,1898.0,1653.0,5.0,75.0,Diesel,Automatic,First,Individual,AWD,2
11760.0,2011.0,78000.0,2497.0,4868.0,1854.0,1471.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,2
16080.0,2021.0,11000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
12960.0,2020.0,52000.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
5340.0,2014.0,75000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
2880.0,2010.0,72000.0,1399.0,3795.0,1680.0,1427.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
11339.988,2016.0,65321.0,2494.0,4585.0,1765.0,1760.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,1
27540.0,2019.0,26000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
2280.0,2013.0,63000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,Second,Individual,FWD,0
7332.0,2017.0,51349.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
15120.0,2018.0,33500.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,0
7740.0,2021.0,1374.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Otro,Manual,First,Individual,RWD,0
8220.0,2015.0,85000.0,1498.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Automatic,First,Individual,FWD,0
25200.0,2020.0,38500.0,2158.0,4314.0,1809.0,1620.0,5.0,52.2,Otro,Automatic,First,Individual,FWD,2
4500.0,2013.0,34000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
15300.0,2012.0,101000.0,2143.0,4868.0,1854.0,1470.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
11400.0,2022.0,10000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
3900.0,2017.0,56000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
9600.0,2018.0,66000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,0
3780.0,2011.0,38091.0,1197.0,3775.0,1695.0,1510.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
10320.0,2018.0,82200.0,1497.0,3994.0,1811.0,1607.0,5.0,44.0,Diesel,Manual,First,Individual,FWD,0
19800.0,2021.0,12000.0,1493.0,4315.0,1800.0,1637.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
21000.0,2021.0,17000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
39000.0,2020.0,32005.0,1995.0,4454.0,1798.0,1545.0,5.0,61.0,Diesel,Automatic,Second,Individual,RWD,3
23940.0,2020.0,8000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,0
9839.988,2018.0,42000.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
6780.0,2020.0,47000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
21600.0,2014.0,19868.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,2
8280.0,2017.0,17268.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
14940.0,2021.0,7239.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,0
7200.0,2017.0,86000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
7080.0,2015.0,116592.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
14388.0,2020.0,26497.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,0
5519.988,2015.0,55000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,0
13080.0,2019.0,37000.0,1396.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
4020.0,2016.0,64000.0,1186.0,3765.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,0
13080.0,2020.0,26200.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,0
40800.0,2019.0,30600.0,1984.0,4689.0,1814.0,1496.0,5.0,50.0,Petrol,Automatic,First,Corporate,FWD,1
23400.0,2014.0,24000.0,1496.0,3982.0,1727.0,1425.0,5.0,44.0,Diesel,Automatic,Second,Individual,FWD,4
4380.0,2009.0,90000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
13200.0,2011.0,51500.0,2143.0,4596.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,2
4500.0,2012.0,82000.0,1336.0,3995.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
5388.0,2019.0,3583.0,796.0,3445.0,1515.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4200.0,2013.0,45000.0,998.0,3539.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
18156.0,2015.0,79000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,2
18180.0,2018.0,67546.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,1
6000.0,2014.0,62000.0,1498.0,3987.0,1698.0,1483.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
7500.0,2014.0,54000.0,1498.0,3971.0,1682.0,1469.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
17700.0,2021.0,12000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Manual,First,Individual,AWD,1
28800.0,2016.0,60000.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,2
9900.0,2017.0,62000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,0
24587.988,2020.0,45350.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
8280.0,2016.0,35000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,0
27300.0,2022.0,38000.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,0
4500.0,2014.0,71000.0,1248.0,3987.0,1687.0,1495.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
3540.0,2015.0,31000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
18000.0,2014.0,69000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,2
7188.0,2015.0,72000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
7080.0,2014.0,86000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
5040.0,2017.0,43000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,UnRegistered Car,Individual,FWD,0
11520.0,2018.0,24000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
5400.0,2016.0,44613.0,1498.0,3995.0,1695.0,1525.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
21000.0,2014.0,59000.0,2143.0,4879.0,1854.0,1474.0,5.0,80.0,Diesel,Automatic,First,Individual,RWD,2
6000.0,2016.0,26000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
23700.0,2021.0,18500.0,1956.0,4655.0,1835.0,1760.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
5580.0,2014.0,65000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
11988.0,2019.0,27464.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
6780.0,2017.0,65000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
34200.0,2017.0,58000.0,1798.0,4933.0,1874.0,1455.0,5.0,75.0,Petrol,Automatic,First,Individual,FWD,2
1860.0,2011.0,90342.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
4560.0,2015.0,55660.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7500.0,2014.0,80000.0,1582.0,4530.0,1775.0,1470.0,5.0,56.0,Diesel,Automatic,First,Individual,FWD,0
3059.9880000000003,2012.0,17000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
11460.0,2016.0,110000.0,1997.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
4680.0,2014.0,81000.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
3240.0,2012.0,41200.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7020.0,2019.0,12000.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
8100.0,2011.0,97000.0,2143.0,4596.0,2020.0,1447.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,2
9540.0,2017.0,9000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,Petrol,Manual,First,Individual,FWD,0
16500.0,2013.0,102000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
13800.0,2014.0,39000.0,1595.0,4359.0,2010.0,1557.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
4500.0,2013.0,86000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
3240.0,2010.0,86000.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
5100.0,2014.0,72000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,0
6240.0,2018.0,40000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
5580.0,2014.0,75000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
9060.0,2017.0,57000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
8340.0,2018.0,55000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Automatic,First,Individual,FWD,0
9900.0,2019.0,81300.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
16800.0,2013.0,121000.0,1995.0,4899.0,2094.0,1464.0,5.0,72.8,Diesel,Automatic,First,Individual,RWD,3
36000.0,2021.0,38000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
7800.0,2016.0,100000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
6900.0,2018.0,27239.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
7200.0,2014.0,53213.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
14388.0,2012.0,12749.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,First,Individual,AWD,1
31800.0,2017.0,70000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,2
8532.0,2018.0,67900.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
4919.988,2014.0,20000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,0
18600.0,2020.0,48400.0,2011.0,3993.0,1811.0,1606.0,5.0,63.4,Otro,Automatic,First,Individual,FWD,0
4200.0,2012.0,55000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
20700.0,2020.0,35000.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
22200.0,2021.0,23280.0,1997.0,3985.0,1820.0,1920.0,6.0,57.0,Petrol,Manual,Second,Individual,AWD,1
10200.0,2019.0,32000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
6900.0,2019.0,71569.0,1498.0,3886.0,1695.0,1525.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
8040.0,2017.0,72000.0,1493.0,3995.0,1745.0,1880.0,7.0,44.6,Diesel,Manual,First,Individual,RWD,1
8100.0,2017.0,73315.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7380.0,2017.0,36058.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
38388.0,2021.0,6900.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,1
6900.0,2017.0,53580.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
7860.0,2017.0,24003.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
6720.0,2017.0,29000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
5219.988,2015.0,32545.0,1197.0,3895.0,1735.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
4620.0,2011.0,69000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
16500.0,2021.0,16000.0,1655.4,3993.0,1811.0,1606.0,5.0,53.0,Otro,Automatic,First,Individual,FWD,0
4560.0,2012.0,53000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Corporate,FWD,0
22500.0,2021.0,10000.0,1451.0,4720.0,1835.0,1760.0,6.0,60.0,Petrol,Automatic,First,Individual,FWD,2
7440.0,2019.0,42356.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
12000.0,2016.0,33000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,AWD,1
15588.0,2020.0,31348.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
9468.0,2017.0,60444.0,1498.0,4315.0,1822.0,1695.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,0
43800.0,2019.0,6000.0,1998.0,4633.0,1811.0,1429.0,5.0,57.0,Petrol,Automatic,First,Individual,RWD,3
6780.0,2015.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,0
4260.0,2020.0,40000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
9300.0,2018.0,40000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
7332.0,2017.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
15900.0,2021.0,9900.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
37500.0,2020.0,28600.0,1798.0,4701.0,1826.0,1427.0,5.0,63.0,Petrol,Automatic,First,Individual,FWD,2
7980.0,2017.0,92000.0,1493.0,3995.0,1745.0,1880.0,7.0,46.4,Diesel,Manual,First,Individual,RWD,1
21900.0,2016.0,82567.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
8160.0,2014.0,85000.0,1364.0,4620.0,1775.0,1475.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
6420.0,2015.0,28000.0,999.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,0
5940.0,2012.0,65001.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Automatic,First,Individual,FWD,0
23400.0,2018.0,54000.0,2694.0,4735.0,1830.0,1795.0,7.0,65.0,Petrol,Automatic,First,Individual,RWD,1
4080.0,2016.0,52303.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Commercial Registration,FWD,0
4860.0,2018.0,34000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
4080.0,2013.0,66000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
23700.0,2018.0,75000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,1
8700.0,2016.0,42000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
8280.0,2015.0,59000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
5580.0,2019.0,19000.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
7092.0,2015.0,65000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
6960.0,2018.0,28851.0,1248.0,3840.0,1735.0,1530.0,5.0,37.0,Diesel,Manual,First,Corporate,FWD,0
8340.0,2018.0,8000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
3588.0,2013.0,46000.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
33000.0,2017.0,51800.0,1995.0,4936.0,1868.0,1479.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,3
11280.0,2021.0,35000.0,1598.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Corporate,FWD,0
6540.0,2017.0,22000.0,1197.0,3700.0,1690.0,1595.0,5.0,32.0,Petrol,Automatic,First,Individual,FWD,0
8580.0,2021.0,16000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
7140.0,2015.0,43000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
2759.9880000000003,2010.0,72000.0,1298.0,4160.0,1690.0,1530.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6000.0,2012.0,86288.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
7080.0,2014.0,55000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,0
10500.0,2018.0,28000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
7740.0,2019.0,35000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
23100.0,2022.0,9355.0,1497.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,0
2940.0,2016.0,55000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
38520.0,2018.0,37000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
5940.0,2015.0,13716.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
6600.0,2020.0,19000.0,1197.0,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
5700.0,2019.0,25000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
3300.0,2011.0,65000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
4020.0,2013.0,64418.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
4200.0,2012.0,89445.0,1248.0,3715.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
9900.0,2019.0,9644.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
15588.0,2018.0,50000.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,0
4680.0,2019.0,56000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
14640.0,2020.0,35000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
5100.0,2014.0,53610.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
15600.0,2020.0,27000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
16200.0,2015.0,47706.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
12900.0,2019.0,30672.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
7080.0,2016.0,77000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
10200.0,2016.0,114000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
6600.0,2013.0,47000.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,0
22500.0,2022.0,15000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
27000.0,2019.0,28000.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,1
6300.0,2014.0,43550.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
31176.0,2022.0,12050.0,2694.0,4735.0,1830.0,1795.0,7.0,65.0,Petrol,Automatic,First,Individual,RWD,1
3900.0,2012.0,118000.0,1586.0,4490.0,1735.0,1560.0,5.0,50.0,Petrol,Manual,First,Individual,FWD,0
8100.0,2019.0,74237.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
8280.0,2014.0,37000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
30600.0,2017.0,36000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,2
6600.0,2015.0,33000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
7500.0,2021.0,28000.0,999.0,3994.0,1758.0,1572.0,5.0,40.0,Petrol,Manual,First,Corporate,FWD,0
2940.0,2014.0,79000.0,1197.0,3775.0,1680.0,1620.0,5.0,43.0,Petrol,Manual,Second,Individual,FWD,0
7080.0,2020.0,74000.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
11700.0,2019.0,58000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
10500.0,2019.0,36000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2015.0,65000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,0
6600.0,2014.0,89000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
20700.0,2019.0,23952.0,1956.0,4655.0,1835.0,1760.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
14340.0,2022.0,6200.0,998.0,3995.0,1790.0,1647.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6180.0,2014.0,141334.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,0
8700.0,2017.0,64000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
6828.0,2016.0,11471.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
46500.0,2021.0,12000.0,1998.0,4299.0,1822.0,1557.0,5.0,47.0,Petrol,Automatic,First,Individual,FWD,4
